card_id,name,price,num_printings,reprinted,in_structure_deck,num_distinct_rarities,top_rarity_tier,has_premium_rarity,tcg_date,tcg_age_years,tcg_native,in_ocg,ocg_age_years,card_class,race,attribute,level,atk,def_,has_archetype,archetype,ban_tcg,ban_ocg,views,upvotes,downvotes,log_price
21051977,Acorno,0.14,1,False,False,1,0,False,2011-11-10,14.737850787132102,True,True,15.058179329226558,Monster,Plant,EARTH,1.0,200.0,400.0,False,,Unlimited,Unlimited,42633,3,2,-1.9661128563728327
47372349,Acrobat Monkey,0.16,4,True,False,1,0,False,2003-12-01,22.680355920602327,True,True,23.707049965776864,Monster,Machine,EARTH,3.0,1000.0,1800.0,False,,Unlimited,Unlimited,67377,4,2,-1.8325814637483102
33656832,Acrobatic Magician,0.2,1,False,False,1,1,False,2016-08-04,10.004106776180699,True,True,10.324435318275153,Monster,Spellcaster,DARK,5.0,800.0,2300.0,True,Magician,Unlimited,Unlimited,50822,4,1,-1.6094379124341003
35498188,Action Magic - Double Banking,0.09,1,False,False,1,0,False,2019-10-24,6.784394250513347,True,True,8.407939767282683,Spell,Quick-Play,None,,,,False,,Unlimited,Unlimited,37205,1,1,-2.4079456086518722
99004583,Action Magic - Full Turn,0.16,1,False,False,1,0,False,2019-10-24,6.784394250513347,True,True,8.407939767282683,Spell,Quick-Play,None,,,,False,,Unlimited,Unlimited,49486,3,2,-1.8325814637483102
81555617,Ad Libitum of Despia,0.18,2,True,False,2,2,False,2021-11-04,4.7529089664613275,True,True,5.054072553045859,Monster,Fairy,DARK,8.0,1500.0,2000.0,True,Despia,Unlimited,Unlimited,458411,4,0,-1.7147984280919266
11302671,Adamancipator Analyzer,0.14,3,True,False,3,4,True,2020-04-03,6.3408624229979464,True,True,6.414784394250513,Monster,Rock,EARTH,4.0,1500.0,700.0,True,Adamancipator,Unlimited,Unlimited,403775,11,8,-1.9661128563728327
10286023,Adamancipator Crystal - Dragite,0.27,2,True,False,2,2,False,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Monster,Rock,WATER,4.0,0.0,2200.0,True,Adamancipator,Unlimited,Unlimited,200652,5,3,-1.3093333199837622
47897376,Adamancipator Crystal - Leonite,0.2,2,True,False,2,2,False,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Monster,Rock,FIRE,4.0,0.0,2200.0,True,Adamancipator,Unlimited,Unlimited,94432,2,1,-1.6094379124341003
74891384,Adamancipator Crystal - Raptite,0.18,2,True,False,2,2,False,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Monster,Rock,WIND,4.0,0.0,2200.0,True,Adamancipator,Unlimited,Unlimited,94501,2,1,-1.7147984280919266
99927991,Adamancipator Friends,0.28,2,True,False,2,4,True,2020-08-06,5.9986310746064335,True,True,6.299794661190965,Spell,Normal,None,,,,True,Adamancipator,Unlimited,Unlimited,69963,3,0,-1.2729656758128873
46552140,Adamancipator Laputite,0.24,2,True,False,2,2,False,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Spell,Field,None,,,,True,Adamancipator,Unlimited,Unlimited,80519,2,1,-1.4271163556401458
9341993,Adamancipator Relief,0.17,2,True,False,2,4,True,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Trap,Normal,None,,,,True,Adamancipator,Unlimited,Unlimited,50733,3,0,-1.7719568419318752
85914562,Adamancipator Researcher,0.22,3,True,False,3,4,True,2020-04-03,6.3408624229979464,True,True,6.414784394250513,Monster,Rock,EARTH,2.0,100.0,2100.0,True,Adamancipator,Unlimited,Unlimited,515238,14,3,-1.5141277326297755
45730592,Adamancipator Resonance,0.22,2,True,False,2,2,False,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Trap,Counter,None,,,,True,Adamancipator,Unlimited,Unlimited,54594,2,2,-1.5141277326297755
9464441,Adamancipator Risen - Dragite,0.45,3,True,False,3,4,True,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Monster,Rock,WATER,8.0,3000.0,2200.0,True,Adamancipator,Unlimited,Unlimited,1024265,14,2,-0.7985076962177716
47674738,Adamancipator Risen - Leonite,0.25,2,True,False,2,4,True,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Monster,Rock,FIRE,6.0,2400.0,2200.0,True,Adamancipator,Unlimited,Unlimited,114019,4,4,-1.3862943611198906
73079836,Adamancipator Risen - Raptite,0.24,2,True,False,2,3,False,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Monster,Rock,WIND,6.0,2200.0,2800.0,True,Adamancipator,Unlimited,Unlimited,256292,2,1,-1.4271163556401458
48519867,Adamancipator Seeker,0.14,3,True,False,3,4,True,2020-04-03,6.3408624229979464,True,True,6.414784394250513,Monster,Rock,EARTH,2.0,1200.0,1000.0,True,Adamancipator,Unlimited,Unlimited,343278,6,1,-1.9661128563728327
72957245,Adamancipator Signs,0.34,2,True,False,2,4,True,2020-04-03,6.3408624229979464,True,True,6.3874058863791925,Spell,Normal,None,,,,True,Adamancipator,Unlimited,Unlimited,293399,4,2,-1.0788096613719298
23812568,Additional Mirror Level 7,0.11,1,False,False,1,3,False,2023-06-22,3.1238877481177276,True,True,3.6358658453114305,Spell,Quick-Play,None,,,,False,,Unlimited,Unlimited,15146,0,0,-2.2072749131897207
62325062,Adhesion Trap Hole,0.25,8,True,False,3,2,False,2003-10-10,22.822724161533195,True,True,24.05201916495551,Trap,Normal,None,,,,True,Hole,Unlimited,Unlimited,240149,3,0,-1.3862943611198906
53828396,Adhesive Explosive,0.18,5,True,False,4,5,True,2006-02-18,20.462696783025326,True,True,20.71731690622861,Monster,Machine,WIND,3.0,1000.0,1000.0,False,,Unlimited,Unlimited,65809,4,1,-1.7147984280919266
94119480,"Adreus, Keeper of Armageddon",0.28,5,True,False,4,5,True,2011-08-06,15.000684462696784,True,True,13.81245722108145,Monster,Fiend,DARK,5.0,2600.0,1700.0,False,,Unlimited,Unlimited,212074,29,2,-1.2729656758128873
15464375,Adularia of the June Moon,0.2,1,False,False,1,2,False,2023-05-04,3.2580424366872007,True,True,4.125941136208077,Monster,Spellcaster,WATER,5.0,1000.0,1000.0,False,,Unlimited,Unlimited,33427,0,0,-1.6094379124341003
51630558,Advance Draw,0.1,6,True,False,4,3,False,2009-09-01,16.928131416837783,True,True,17.300479123887747,Spell,Normal,None,,,,False,,Unlimited,Unlimited,205405,6,3,-2.3025850929940455
38589847,Advance Force,0.12,1,False,False,1,0,False,2010-02-12,16.479123887748116,True,True,16.725530458590008,Spell,Continuous,None,,,,False,,Unlimited,Unlimited,41452,3,0,-2.120263536200091
76224717,Advance Zone,0.37,2,True,False,2,4,True,2012-08-18,13.96577686516085,True,True,13.218343600273785,Spell,Continuous,None,,,,False,,Unlimited,Unlimited,32806,5,2,-0.9942522733438669
18847598,Advanced Crystal Beast Amber Mammoth,0.38,1,False,False,1,4,True,2022-11-17,3.7180013689253935,True,True,4.153319644079398,Monster,Beast,EARTH,4.0,1700.0,1600.0,True,Advanced Crystal Beast,Unlimited,Unlimited,27138,0,0,-0.9675840262617056
19963185,Advanced Crystal Beast Amethyst Cat,0.36,1,False,False,1,4,True,2022-11-17,3.7180013689253935,True,True,4.153319644079398,Monster,Beast,EARTH,3.0,1200.0,400.0,True,Advanced Crystal Beast,Unlimited,Unlimited,26113,0,0,-1.0216512475319814
45236142,Advanced Crystal Beast Cobalt Eagle,0.44,2,True,False,1,4,True,2022-11-17,3.7180013689253935,True,True,4.153319644079398,Monster,Winged Beast,WIND,4.0,1400.0,800.0,True,Advanced Crystal Beast,Unlimited,Unlimited,32206,0,0,-0.8209805520698302
46358784,Advanced Crystal Beast Emerald Tortoise,0.4,2,True,False,1,4,True,2022-11-17,3.7180013689253935,True,True,4.153319644079398,Monster,Aqua,WATER,3.0,600.0,2000.0,True,Advanced Crystal Beast,Unlimited,Unlimited,25552,0,1,-0.916290731874155
83575471,Advanced Crystal Beast Ruby Carbuncle,0.48,1,False,False,1,4,True,2022-11-17,3.7180013689253935,True,True,4.153319644079398,Monster,Fairy,LIGHT,3.0,300.0,300.0,True,Advanced Crystal Beast,Unlimited,Unlimited,35270,0,0,-0.7339691750802004
71620241,Advanced Crystal Beast Sapphire Pegasus,0.69,2,True,False,1,4,True,2022-11-17,3.7180013689253935,True,True,4.153319644079398,Monster,Beast,WIND,4.0,1800.0,1200.0,True,Advanced Crystal Beast,Unlimited,Unlimited,49980,0,0,-0.37106368139083207
72843899,Advanced Crystal Beast Topaz Tiger,0.37,2,True,False,1,4,True,2022-11-17,3.7180013689253935,True,True,4.153319644079398,Monster,Beast,EARTH,4.0,1600.0,1000.0,True,Advanced Crystal Beast,Unlimited,Unlimited,24202,0,0,-0.9942522733438669
12644061,Advanced Dark,0.05,6,True,True,4,4,True,2012-08-18,13.96577686516085,True,True,14.234086242299794,Spell,Field,None,,,,True,Crystal Beast,Unlimited,Unlimited,106566,9,4,-2.995732273553991
61314842,Advanced Heraldry Art,0.14,2,True,False,2,3,False,2012-11-09,13.738535249828884,True,True,14.042436687200547,Spell,Normal,None,,,,True,Heraldic,Unlimited,Unlimited,83664,22,0,-1.9661128563728327
46052429,Advanced Ritual Art,0.24,10,True,False,6,3,False,2007-02-28,19.43600273785079,True,True,19.720739219712527,Spell,Ritual,None,,,,False,,Unlimited,Unlimited,788127,18,5,-1.4271163556401458
10678778,Aegaion the Sea Castrum,0.18,2,True,False,1,0,False,2016-01-14,10.559890485968515,True,True,10.803559206023271,Monster,Machine,WATER,8.0,-1.0,3000.0,False,,Unlimited,Unlimited,119088,13,0,-1.7147984280919266
47060347,Aegis of Gaia,0.13,3,True,False,2,4,True,2007-02-28,19.43600273785079,True,True,19.644079397672826,Trap,Continuous,None,,,,False,,Unlimited,Unlimited,49488,6,3,-2.0402208285265546
7935043,Aegis of the Ocean Dragon Lord,0.16,2,True,True,1,0,False,2009-09-01,16.928131416837783,True,True,17.300479123887747,Trap,Normal,None,,,,False,,Unlimited,Unlimited,72856,2,3,-1.8325814637483102
28143384,Aerial Eater,0.22,2,True,False,2,3,False,2024-07-18,2.0506502395619437,True,False,,Monster,Fiend,WIND,6.0,2100.0,2600.0,False,,Unlimited,Unlimited,296889,0,0,-1.5141277326297755
70875955,Aerial Recharge,0.08,2,True,False,1,0,False,2013-05-17,13.221081451060916,True,True,13.467488021902806,Trap,Continuous,None,,,,True,Mecha Phantom Beast,Unlimited,Unlimited,39719,1,0,-2.5257286443082556
83094004,Aeropixthree,0.09,2,True,False,1,0,False,2021-08-12,4.982888432580425,True,True,5.284052019164956,Monster,Fairy,WIND,1.0,200.0,200.0,False,,Unlimited,Unlimited,19248,4,1,-2.4079456086518722
56804361,"Aether, the Empowering Dragon",0.08,2,True,False,1,0,False,2014-07-10,12.073921971252567,True,True,12.37782340862423,Monster,Dragon,LIGHT,6.0,2300.0,1600.0,True,Aether,Unlimited,Unlimited,31837,3,1,-2.5257286443082556
28865322,"Aether, the Evil Empowering Dragon",0.15,1,False,False,1,2,False,2016-09-01,9.927446954140999,True,True,11.28268309377139,Monster,Dragon,DARK,6.0,2300.0,1600.0,True,Empower,Unlimited,Unlimited,89925,8,6,-1.8971199848858813
82263578,After the Storm,0.1,1,False,False,1,0,False,2013-01-25,13.527720739219713,True,True,13.716632443531827,Spell,Normal,None,,,,False,,Unlimited,Unlimited,25641,2,0,-2.3025850929940455
25345186,After the Struggle,0.25,3,True,False,2,1,False,2003-06-06,23.16769336071184,True,True,24.684462696783026,Spell,Normal,None,,,,False,,Unlimited,Unlimited,106818,3,1,-1.3862943611198906
43575579,Afterglow,0.21,1,False,False,1,3,False,2020-06-18,6.132785763175907,True,True,6.1273100616016425,Spell,Normal,None,,,,False,,Unlimited,Unlimited,16800,3,0,-1.5606477482646683
64952266,Against the Wind,0.19,2,True,False,2,1,False,2009-05-02,17.2621492128679,True,True,17.472963723477072,Spell,Normal,None,,,,True,Blackwing,Unlimited,Unlimited,57603,6,4,-1.6607312068216509
2411269,Agave Dragon,0.13,2,True,False,1,0,False,2018-10-18,7.800136892539356,True,True,8.062970568104038,Monster,Wyrm,EARTH,,3000.0,,False,,Unlimited,Unlimited,184693,19,5,-2.0402208285265546
27822206,Ages of Stars and Frost,0.04,2,True,False,1,0,False,2024-02-08,2.4914442162902124,True,True,2.7734428473648185,Spell,Quick-Play,None,,,,False,,Unlimited,Unlimited,15509,0,0,-3.2188758248682006
16135253,Agido,0.08,3,True,False,1,0,False,2003-12-01,22.680355920602327,True,True,23.457905544147845,Monster,Fairy,EARTH,4.0,1500.0,1300.0,False,,Unlimited,Unlimited,123493,3,0,-2.5257286443082556
62320425,Agido the Ancient Sentinel,0.43,1,False,False,1,3,False,2022-11-03,3.756331279945243,True,True,4.210814510609172,Monster,Fairy,EARTH,4.0,1500.0,1300.0,True,Exchange of the Spirit,Forbidden,Forbidden,334398,0,0,-0.843970070294529
13014905,Agnimal Candle,0.11,2,True,False,2,3,False,2023-07-27,3.028062970568104,True,True,3.2908966461327855,Monster,Pyro,FIRE,4.0,1700.0,0.0,False,,Unlimited,Unlimited,62681,0,0,-2.2072749131897207
86377375,"Ahrima, the Wicked Warden",0.2,2,True,True,2,2,False,2018-04-19,8.2984257357974,True,True,8.407939767282683,Monster,Fiend,DARK,4.0,1700.0,0.0,False,,Unlimited,Unlimited,540547,12,2,-1.6094379124341003
96084564,Aileron,0.18,1,False,False,1,3,False,2022-11-03,3.756331279945243,True,True,4.292950034223135,Monster,Machine,WIND,1.0,0.0,0.0,True,Sky Striker,Unlimited,Unlimited,23628,1,0,-1.7147984280919266
69023354,Air Armor Ninja,0.11,3,True,False,2,1,False,2012-01-14,14.559890485968515,True,True,14.713210130047912,Monster,Warrior,WIND,4.0,1400.0,1400.0,True,Ninja,Unlimited,Unlimited,43236,1,2,-2.2072749131897207
98864751,Air Cracking Storm,0.08,5,True,False,3,1,False,2017-08-03,9.007529089664613,True,True,9.308692676249144,Spell,Equip,None,,,,False,,Unlimited,Unlimited,34610,2,0,-2.5257286443082556
18036057,Airknight Parshath,0.19,14,True,True,7,4,True,2003-06-06,23.16769336071184,True,True,24.684462696783026,Monster,Fairy,LIGHT,5.0,1900.0,1400.0,True,Parshath,Unlimited,Unlimited,343569,19,4,-1.6607312068216509
84747429,Airorca,0.11,4,True,False,3,1,False,2011-08-06,15.000684462696784,True,True,15.307323750855579,Monster,Sea Serpent,WIND,3.0,1400.0,300.0,False,,Unlimited,Unlimited,43022,4,0,-2.2072749131897207
48202661,Aitsu,0.39,2,True,False,1,0,False,2003-10-10,22.822724161533195,True,True,23.87953456536619,Monster,Fairy,FIRE,5.0,100.0,100.0,False,,Unlimited,Unlimited,84490,5,2,-0.941608539858445
84288367,"Aiwass, Divine Spirit of the Law",0.22,1,False,False,1,2,False,2026-07-02,0.09582477754962354,True,True,0.28199863107460643,Monster,Fiend,WIND,8.0,2000.0,2800.0,False,,Unlimited,Unlimited,72594,0,0,-1.5141277326297755
35877582,"Aiwass, the Magistus Spell Spirit",0.55,1,False,False,1,2,False,2020-12-03,5.672826830937714,True,True,5.897330595482546,Monster,Fiend,WIND,8.0,2000.0,2800.0,True,Magistus,Unlimited,Unlimited,251868,0,1,-0.5978370007556204
63378869,Aiza the Dragoness of Deranged Devotion,0.06,2,True,False,1,0,False,2024-04-25,2.2806297056810405,True,False,,Monster,Dragon,FIRE,4.0,1500.0,0.0,False,,Unlimited,Unlimited,23486,0,0,-2.8134107167600364
28776350,Akashic Magician,0.71,2,True,False,2,4,True,2017-10-19,8.796714579055442,True,True,9.078713210130047,Monster,Spellcaster,DARK,,1700.0,,False,,Unlimited,Unlimited,430175,13,4,-0.342490308946776
38837163,"Akz, the Pumer",0.12,1,False,False,1,1,False,2010-05-07,16.249144421629023,True,True,14.885694729637235,Monster,Beast-Warrior,EARTH,6.0,1500.0,1000.0,False,,Unlimited,Unlimited,22565,2,1,-2.120263536200091
25795273,Al-Lumi'raj,0.09,2,True,False,1,0,False,2016-01-14,10.559890485968515,True,True,10.803559206023271,Monster,Wyrm,WIND,3.0,1600.0,1000.0,False,,Unlimited,Unlimited,54794,11,0,-2.4079456086518722
93053159,Alba System Dogmatikalamity,1.72,2,True,False,2,5,True,2025-06-13,1.1471594798083504,True,True,1.891854893908282,Monster,Dragon,DARK,8.0,4500.0,2500.0,True,Albaz Dragon,Unlimited,Unlimited,34284,0,0,0.5423242908253617
3410461,Alba-Lenatus the Abyss Dragon,0.15,4,True,False,3,5,True,2022-05-19,4.216290212183436,True,True,4.555783709787817,Monster,Dragon,DARK,8.0,2500.0,2500.0,False,,Unlimited,Unlimited,573745,6,0,-1.8971199848858813
37683547,Albaz the Ashen,0.16,2,True,False,2,4,True,2022-08-04,4.005475701574264,True,True,4.287474332648871,Monster,Dragon,DARK,4.0,1800.0,0.0,False,,Unlimited,Unlimited,58426,6,0,-1.8325814637483102
87746184,Albion the Branded Dragon,0.21,4,True,True,3,4,True,2021-06-03,5.174537987679671,True,True,5.552361396303901,Monster,Dragon,DARK,8.0,2500.0,2000.0,True,Branded,Unlimited,Unlimited,2238069,7,3,-1.5606477482646683
38811586,Albion the Sanctifire Dragon,0.13,10,True,False,8,5,True,2023-05-04,3.2580424366872007,True,True,3.5592060232717317,Monster,Dragon,LIGHT,8.0,3000.0,2500.0,True,Albaz Dragon,Unlimited,Unlimited,509687,0,0,-2.0402208285265546
25451383,Albion the Shrouded Dragon,0.1,11,True,True,8,5,True,2021-08-12,4.982888432580425,True,True,5.30321697467488,Monster,Dragon,DARK,8.0,2500.0,2000.0,False,,Unlimited,Unlimited,959508,5,0,-2.3025850929940455
65301952,Alchemic Magician,25.52,1,False,False,1,2,False,2012-08-18,13.96577686516085,True,True,14.310746064339494,Monster,Spellcaster,DARK,4.0,1500.0,1500.0,False,,Unlimited,Unlimited,120555,26,4,3.239462458476589
78121572,Alchemist of Black Spells,0.32,3,True,False,3,5,True,2010-02-12,16.479123887748116,True,True,15.88227241615332,Monster,Spellcaster,WIND,4.0,1200.0,1800.0,False,,Unlimited,Unlimited,44471,5,2,-1.1394342831883648
65384019,Alchemy Cycle,0.14,1,False,False,1,0,False,2008-01-26,18.527036276522928,True,True,18.702258726899384,Trap,Normal,None,,,,False,,Unlimited,Unlimited,29207,1,0,-1.9661128563728327
17573739,"Alector, Sovereign of Birds",0.27,4,True,False,4,3,False,2010-06-02,16.177960301163587,True,True,18.338124572210816,Monster,Winged Beast,WIND,6.0,2400.0,2000.0,False,,Unlimited,Unlimited,49990,10,0,-1.3093333199837622
98787535,"Aleirtt, the Ogdoadic Dark",0.27,1,False,False,1,2,False,2021-04-29,5.270362765229295,True,True,5.418206707734429,Monster,Reptile,DARK,8.0,2000.0,800.0,True,Ogdoadic,Unlimited,Unlimited,98357,4,0,-1.3093333199837622
86120752,Aleister the Invoker,0.2,3,True,False,3,4,True,2017-02-23,9.44832306639288,True,True,9.730321697467488,Monster,Spellcaster,DARK,4.0,1000.0,1800.0,True,Invoked,Unlimited,Unlimited,1350967,37,4,-1.6094379124341003
97973962,Aleister the Invoker of Madness,7.35,3,True,False,3,4,True,2018-08-16,7.972621492128679,True,True,8.695414099931554,Monster,Spellcaster,DARK,0.0,1800.0,,True,Invoked,Unlimited,Unlimited,419954,18,4,1.9947003132247452
57294268,Aleister the Reminiscent,17.61,2,True,False,2,5,True,2026-07-02,0.09582477754962354,True,True,0.28199863107460643,Monster,Spellcaster,DARK,4.0,1800.0,1000.0,True,Aleister,Unlimited,Unlimited,99326,0,0,2.8684669225081145
26372118,ALERT!,0.24,2,True,False,2,3,False,2023-01-19,3.5455167693360714,True,True,3.9616700889801506,Spell,Quick-Play,None,,,,True,Rescue-ACE,Unlimited,Unlimited,116924,0,0,-1.4271163556401458
43096270,Alexandrite Dragon,0.13,11,True,True,4,3,False,2011-11-05,14.751540041067761,True,True,14.387405886379192,Monster,Dragon,LIGHT,4.0,2000.0,100.0,False,,Unlimited,Unlimited,350667,38,13,-2.0402208285265546
45154513,Alghoul Mazera,0.32,1,False,False,1,0,False,2022-05-19,4.216290212183436,True,True,4.555783709787817,Monster,Zombie,EARTH,8.0,2800.0,2300.0,True,Zera,Unlimited,Unlimited,205876,5,2,-1.1394342831883648
14504454,"Alice, Lady of Lament",0.31,1,False,False,1,2,False,2022-02-10,4.484599589322382,True,True,4.804928131416838,Monster,Fiend,DARK,3.0,0.0,2000.0,True,Lady of Lament,Unlimited,Unlimited,86295,12,0,-1.171182981502945
47728740,"Alich, Malebranche of the Burning Abyss",0.32,2,True,False,2,1,False,2014-11-06,11.748117727583846,True,True,10.880219028062971,Monster,Fiend,DARK,3.0,1200.0,0.0,True,Burning Abyss,Unlimited,Unlimited,154213,8,0,-1.1394342831883648
652362,Alien Ammonite,0.2,2,True,False,2,3,False,2009-02-28,17.43463381245722,True,True,17.72210814510609,Monster,Reptile,LIGHT,1.0,500.0,200.0,True,Alien,Unlimited,Unlimited,146974,4,1,-1.6094379124341003
17490535,Alien Brain,0.11,5,True,False,2,1,False,2010-02-12,16.479123887748116,True,True,16.725530458590008,Trap,Normal,None,,,,True,Alien,Unlimited,Unlimited,81190,2,1,-2.2072749131897207
15475415,Alien Dog,0.38,1,False,False,1,0,False,2009-05-02,17.2621492128679,True,True,17.472963723477072,Monster,Reptile,LIGHT,3.0,1500.0,1000.0,True,Alien,Unlimited,Unlimited,106734,13,2,-0.9675840262617056
62437709,Alien Grey,0.26,1,False,False,1,0,False,2006-08-16,19.972621492128678,True,True,20.21902806297057,Monster,Reptile,LIGHT,2.0,300.0,800.0,True,Alien,Unlimited,Unlimited,96040,4,1,-1.3470736479666092
62315111,Alien Hunter,0.16,1,False,False,1,0,False,2006-08-16,19.972621492128678,True,True,20.21902806297057,Monster,Reptile,WATER,4.0,1600.0,800.0,True,Alien,Unlimited,Unlimited,70794,3,1,-1.8325814637483102
38468214,Alien Hypno,0.43,1,False,False,1,0,False,2007-11-14,18.72689938398357,True,True,19.044490075290895,Monster,Reptile,WATER,4.0,1600.0,700.0,True,Alien,Unlimited,Unlimited,63336,5,0,-0.843970070294529
76573247,Alien Infiltrator,0.12,1,False,False,1,0,False,2006-11-15,19.72347707049966,True,True,19.98904859685147,Monster,Reptile,EARTH,2.0,800.0,500.0,True,Alien,Unlimited,Unlimited,44359,3,2,-2.120263536200091
